'34','PAP-PRE-3-21'
'34','MAN-21'
'35','INS-PRI-21'
'35','MEN-PRI-21-1'
'35','UN-PRI-DCH-U-21'
'35','PAP-PRI-4-21'
'35','MAN-21'
'36','INS-PRE-21'
'36','MEN-PRE-21-1'
'36','UN-PRE-NCH-H-21'
'36','PAP-PRE-1-21'
'36','MAN-21'
'37','INS-SEC-21'
'37','MEN-SEC-21-1'
'37','UN-SEC-NGR-M-21'
'37','PAP-SEC-1-21'
'37','MAN-21'
'38','INS-PRI-21'
'38','MEN-PRI-21-1'
'38','UN-PRI-DME-U-21'
'38','PAP-PRI-4-21'
'38','MAN-21'
'39','INS-PRI-21'
'39','MEN-PRI-21-1'
'39','UN-PRI-NCH-M-21'
'39','PAP-PRI-2-21'
'39','MAN-21'
'40','INS-PRE-21'
'40','MEN-PRE-21-1'
'40','UN-PRE-NCH-H-21'
'40','PAP-PRE-1-21'
'40','MAN-21'
'41','INS-PRI-21'
'41','MEN-PRI-21-1'
'41','UN-PRI-NCH-M-21'
'41','PAP-PRI-3-21'
'41','MAN-21'
'42','INS-PRE-21'
'42','MEN-PRE-21-1'
'42','UN-PRE-DCH-U-21'
'42','PAP-PRE-1-21'
'42','MAN-21'
'43','INS-PRE-21'
'43','MEN-PRE-21-1'
'43','UN-PRE-NCH-H-21'
'43','PAP-PRE-3-21'
'43','MAN-21'
'44','INS-PRI-21'
'44','MEN-PRI-21-1'
'44','UN-PRI-NME-H-21'
'44','PAP-PRI-3-21'
'44','MAN-21'
'45','INS-PRI-21'
'45','MEN-PRI-21-1'
'45','UN-PRI-DCH-U-21'
'45','PAP-PRI-3-21'
'45','MAN-21'
'46','INS-PRI-21'
'46','MEN-PRI-21-1'
'46','UN-PRI-NCH-H-21'
'46','PAP-PRI-5-21'
'46','MAN-21'
'47','INS-SEC-21'
'47','MEN-SEC-21-1'
'47','UN-SEC-NME-H-21'
'47','PAP-SEC-1-21'
'47','MAN-21'
'48','INS-PRI-21'
'48','MEN-PRI-21-1'
'48','UN-PRI-NME-M-21'
'48','PAP-PRI-2-21'
'48','MAN-21'
'49','INS-PRE-21'
'49','MEN-PRE-21-1'
'49','UN-PRE-NCH-M-21'
'49','PAP-PRE-2-21'
'49','MAN-21'
'50','INS-PRI-21'
'50','MEN-PRI-21-1'
'50','UN-PRI-NME-H-21'
'50','PAP-PRI-2-21'
'50','MAN-21'
'51','INS-PRI-21'
'51','MEN-PRI-21-1'
'51','UN-PRI-NME-H-21'
'51','PAP-PRI-4-21'
'51','MAN-21'
'52','INS-PRE-21'
'52','MEN-PRE-21-1'
'52','UN-PRE-DCH-U-21'
'52','PAP-PRE-1-21'
'52','MAN-21'
'53','INS-PRE-21'
'53','MEN-PRE-21-1'
'53','UN-PRE-NCH-M-21'
'53','PAP-PRE-1-21'
'53','MAN-21'
'54','INS-PRI-21'
'54','MEN-PRI-21-1'
'54','UN-PRI-NME-H-21'
'54','PAP-PRI-1-21'
'54','MAN-21'
'55','INS-PRE-21'
'55','MEN-PRE-21-1'
'55','UN-PRE-NCH-H-21'
'55','PAP-PRE-1-21'
'55','MAN-21'
'56','MEN-PRI-21-2'
'57','MEN-PRI-21-2'
'58','MEN-PRI-21-2'
'59','MEN-PRI-21-2'
'60','MEN-PRE-21-2'
'61','MEN-PRE-21-2'
'62','MEN-PRI-21-2'
'63','MEN-PRI-21-2'
'64','MEN-PRI-21-2'
'65','MEN-PRI-21-2'
'66','MEN-PRI-21-2'
'67','MEN-SEC-21-2'
'68','MEN-PRE-21-2'
'69','MEN-PRE-21-2'
'70','MEN-PRE-21-2'
'71','MEN-PRE-21-2'
'72','MEN-PRI-21-2'
'73','MEN-PRE-21-2'
'74','MEN-SEC-21-2'
'75','MEN-PRI-21-2'
'76','MEN-PRE-21-2'
'77','MEN-PRI-21-2'
'78','INS-PRI-21'
'78','MEN-PRI-21-2'
'78','UN-PRI-NME-H-21'
'78','PAP-PRI-5-21'
'78','MAN-21'
'79','MEN-PRI-21-2'
'80','MEN-PRI-21-2'
'81','MEN-SEC-21-2'
'82','MEN-PRI-21-2'
'83','MEN-PRE-21-2'
'84','MEN-PRI-21-2'
'85','MEN-PRI-21-2'
'86','MEN-PRI-21-2'
'87','MEN-PRI-21-2'
'88','MEN-PRE-21-2'
'89','MEN-PRI-21-2'
'90','MEN-PRI-21-2'
'91','INS-PRE-21'
'91','MEN-PRE-21-2'
'91','UN-PRE-DCH-U-21'
'91','PAP-PRE-3-21'
'91','MAN-21'
'92','MEN-PRE-21-2'
'93','MEN-PRE-21-2'
'94','MEN-PRI-21-2'
'95','MEN-PRE-21-2'
'96','MEN-PRI-21-2'
'97','MEN-PRI-21-2'
'98','MEN-PRI-21-2'
'99','MEN-PRI-21-2'
'100','MEN-PRE-21-2'
'101','MEN-PRI-21-2'
'102','MEN-PRI-21-2'
'103','INS-PRI-21'
'103','MEN-PRI-21-2'
'103','UN-PRI-NCH-H-21'
'103','PAP-PRI-5-21'
'103','MAN-21'
'104','MEN-PRI-21-2'
'105','MEN-SEC-21-2'
'106','MEN-PRE-21-2'
'107','INS-PRI-21'
'107','MEN-PRI-21-2'
'107','UN-PRI-NME-H-21'
'107','PAP-PRI-4-21'
'107','MAN-21'
'108','MEN-PRI-21-2'
'109','INS-PRI-21'
'109','MEN-PRI-21-2'
'109','UN-PRI-DME-U-21'
'109','PAP-PRI-6-21'
'109','MAN-21'
'110','MEN-SEC-21-2'
'111','INS-PRI-21'
'111','MEN-PRI-21-2'
'111','UN-PRI-NCH-H-21'
'111','PAP-PRI-3-21'
'111','MAN-21'
'112','MEN-PRI-21-2'
'113','MEN-PRI-21-2'
'114','MEN-PRI-21-2'
'115','MEN-PRE-21-2'
'116','MEN-PRI-21-2'
'117','MEN-PRE-21-3'
'118','MEN-PRI-21-3'
'119','INS-PRE-21'
'119','MEN-PRE-21-3'
'119','UN-PRE-NCH-H-21'
'119','PAP-PRE-2-21'
'119','MAN-21'
'120','MEN-PRI-21-3'
'121','MEN-PRI-21-3'
'122','MEN-PRI-21-3'
'123','MEN-SEC-21-3'
'124','MEN-PRI-21-3'
'125','INS-PRI-21'
'125','MEN-PRI-21-3'
'125','UN-PRI-NME-M-21'
'125','PAP-PRI-6-21'
'125','MAN-21'
'126','MEN-PRE-21-3'
'127','MEN-PRI-21-3'
'128','MEN-PRI-21-3'
'129','MEN-PRE-21-3'
'130','MEN-PRI-21-3'
'131','MEN-PRE-21-3'
'132','MEN-PRI-21-3'
'133','MEN-PRI-21-3'
'134','MEN-PRI-21-3'
'135','INS-PRE-21'
'135','MEN-PRE-21-3'
'135','UN-PRE-DCH-U-21'
'135','PAP-PRE-3-21'
'135','MAN-21'
'136','MEN-PRE-21-3'
'137','MEN-PRI-21-3'
'138','MEN-PRI-21-3'
'139','MEN-PRI-21-3'
'140','MEN-SEC-21-3'
'141','MEN-PRI-21-3'
'142','MEN-PRI-21-3'
'143','INS-PRI-21'
'143','MEN-PRI-21-3'
'143','UN-PRI-DME-U-21'
'143','PAP-PRI-1-21'
'143','MAN-21'
'144','MEN-PRE-21-3'
'145','MEN-PRE-21-3'
'146','MEN-PRI-21-3'
'147','MEN-PRI-21-3'
'148','MEN-PRI-21-3'
'149','MEN-PRI-21-3'
'150','MEN-PRI-21-3'
'151','MEN-PRI-21-3'
'152','INS-PRI-21'
'152','MEN-PRI-21-3'
'152','UN-PRI-NME-H-21'
'152','PAP-PRI-1-21'
'152','MAN-21'
'153','MEN-PRI-21-3'
'154','MEN-PRI-21-3'
'155','MEN-PRI-21-3'
'156','MEN-PRE-21-3'
'157','MEN-PRI-21-3'
'158','MEN-PRI-21-3'
'159','MEN-PRE-21-3'
'160','MEN-SEC-21-3'
'161','MEN-PRI-21-3'
'162','MEN-SEC-21-3'
'163','MEN-PRI-21-3'
'164','MEN-PRE-21-3'
'165','MEN-PRI-21-3'
'166','MEN-PRE-21-3'
'167','MEN-PRE-21-3'
'168','MEN-PRI-21-3'
'169','MEN-PRI-21-3'
'170','MEN-PRE-21-3'
'171','MEN-PRI-21-3'
'172','MEN-PRE-21-3'
'173','MEN-PRI-21-3'
'174','MEN-PRI-21-3'
'175','MEN-PRE-21-3'
'176','MEN-PRI-21-3'
'177','MEN-PRI-21-3'
'178','MEN-PRI-21-3'
'179','MEN-PRI-21-3'
'180','MEN-SEC-21-3'
'181','MEN-PRE-21-3'
'182','INS-PRI-21'
'182','MEN-PRI-21-3'
'182','UN-PRI-NME-H-21'
'182','PAP-PRI-1-21'
'182','MAN-21'
'183','MEN-PRE-21-3'
'184','MEN-PRI-21-4'
'185','MEN-PRE-21-4'
'186','INS-PRE-21'
'186','MEN-PRE-21-4'
'186','UN-PRE-DCH-U-21'
'186','PAP-PRE-3-21'
'186','MAN-21'
'187','MEN-PRE-21-4'
'188','MEN-PRI-21-4'
'189','MEN-PRI-21-4'
'190','MEN-PRI-21-4'
'191','MEN-PRI-21-4'
'192','MEN-PRI-21-4'
'193','MEN-PRE-21-4'
'194','MEN-PRE-21-4'
'195','MEN-PRI-21-4'
'196','MEN-PRI-21-4'
'197','MEN-PRI-21-4'
'198','INS-PRI-21'
'198','MEN-PRI-21-4'
'198','UN-PRI-NCH-H-21'
'198','PAP-PRI-3-21'
'198','MAN-21'
'199','MEN-PRI-21-4'
'200','MEN-PRE-21-4'
'201','MEN-PRI-21-4'
'202','MEN-PRE-21-4'
'203','MEN-PRI-21-4'
'204','MEN-PRI-21-4'
'205','MEN-PRI-21-4'
'206','MEN-PRI-21-4'
'207','MEN-PRE-21-4'
'208','MEN-PRI-21-4'
'209','MEN-PRI-21-4'
'210','MEN-PRE-21-4'
'211','MEN-PRI-21-4'
'212','MEN-PRI-21-4'
'213','MEN-PRI-21-4'
'214','MEN-PRI-21-4'
'215','MEN-PRI-21-4'
'216','MEN-PRI-21-4'
'217','MEN-PRE-21-4'
'218','MEN-PRI-21-4'
'219','MEN-PRI-21-4'
'220','INS-SEC-21'
'220','MEN-SEC-21-4'
'220','UN-SEC-NCH-H-21'
'220','PAP-SEC-1-21'
'220','MAN-21'
'221','MEN-PRE-21-4'
'222','MEN-SEC-21-4'
'223','MEN-PRE-21-4'
'224','MEN-PRI-21-4'
'225','MEN-PRI-21-4'
'226','MEN-PRE-21-4'
'227','MEN-PRI-21-4'
'228','MEN-PRI-21-4'
'229','MEN-PRI-21-4'
'230','MEN-PRE-21-4'
'231','MEN-SEC-21-4'
'232','MEN-PRI-21-4'
'233','MEN-PRI-21-4'
'234','INS-PRI-21'
'234','MEN-PRI-21-4'
'234','UN-PRI-NME-H-21'
'234','PAP-PRI-1-21'
'234','MAN-21'
'235','MEN-SEC-21-4'
'236','MEN-PRE-21-4'
'237','MEN-PRI-21-4'
'238','MEN-PRI-21-4'
'239','INS-PRI-21'
'239','MEN-PRI-21-4'
'239','UN-PRI-NCH-H-21'
'239','PAP-PRI-6-21'
'239','MAN-21'
'240','MEN-PRI-21-4'
'241','MEN-SEC-21-4'
'242','MEN-PRI-21-4'
'243','MEN-PRE-21-4'
'244','MEN-PRI-21-4'
'245','MEN-PRI-21-4'
'246','MEN-PRE-21-4'
'247','MEN-PRE-21-4'
'248','MEN-PRE-21-4'
'249','MEN-PRI-21-4'
'250','INS-PRE-21'
'250','MEN-PRE-21-4'
'250','UN-PRE-DCH-U-21'
'250','PAP-PRE-1-21'
'250','MAN-21'
'251','MEN-SEC-21-4'
'252','MEN-PRI-21-4'
'253','MEN-PRI-21-4'
'254','MEN-PRI-21-4'
'255','MEN-PRE-21-4'
'256','INS-PRI-21'
'256','MEN-PRI-21-4'
'256','UN-PRI-NME-M-21'
'256','PAP-PRI-5-21'
'256','MAN-21'
'257','MEN-PRI-21-4'
'258','MEN-PRI-21-5'
'259','MEN-PRI-21-5'
'260','MEN-PRI-21-5'
'261','MEN-PRE-21-5'
'262','MEN-PRI-21-5'
'263','MEN-PRE-21-5'
'264','MEN-PRI-21-5'
'265','MEN-PRE-21-5'
'266','MEN-SEC-21-5'
'267','MEN-PRI-21-5'
'268','MEN-PRI-21-5'
'269','MEN-PRE-21-5'
'270','MEN-PRE-21-5'
'271','MEN-PRI-21-5'
'272','MEN-PRE-21-5'
'273','MEN-PRE-21-5'
'274','MEN-PRI-21-5'
'275','MEN-PRE-21-5'
'276','MEN-PRI-21-5'
'277','MEN-PRI-21-5'
'278','MEN-PRE-21-5'
'279','MEN-PRI-21-5'
'280','MEN-SEC-21-5'
'281','MEN-PRI-21-5'
'282','MEN-PRI-21-5'
'283','MEN-PRE-21-5'
'284','MEN-PRI-21-5'
'285','MEN-PRI-21-5'
'286','INS-PRI-21'
'286','MEN-PRI-21-5'
'286','UN-PRI-NME-H-21'
'286','PAP-PRI-5-21'
'286','MAN-21'
'287','MEN-SEC-21-5'
'288','MEN-PRE-21-5'
'289','MEN-PRI-21-5'
'290','INS-PRE-21'
'290','MEN-PRE-21-5'
'290','UN-PRE-DCH-U-21'
'290','PAP-PRE-1-21'
'290','MAN-21'
'291','MEN-PRI-21-5'
'292','MEN-PRI-21-5'
'293','INS-PRE-21'
'293','MEN-PRE-21-5'
'293','UN-PRE-NCH-M-21'
'293','PAP-PRE-3-21'
'293','MAN-21'
'294','MEN-PRI-21-5'
'295','MEN-PRI-21-5'
'296','MEN-PRE-21-5'
'297','MEN-PRE-21-5'
'298','MEN-PRI-21-5'
'299','MEN-PRE-21-5'
'300','MEN-PRI-21-5'
'301','MEN-PRE-21-5'
'302','MEN-PRI-21-5'
'303','MEN-PRI-21-5'
'304','MEN-PRI-21-5'
'305','MEN-PRI-21-5'
'306','MEN-PRI-21-5'
'307','MEN-PRI-21-5'
'308','MEN-SEC-21-5'
'309','MEN-PRI-21-5'
'310','MEN-PRI-21-5'
'311','MEN-PRI-21-5'
'312','MEN-PRI-21-5'
'313','INS-SEC-21'
'313','MEN-SEC-21-5'
'313','UN-SEC-NCH-H-21'
'313','PAP-SEC-1-21'
'313','MAN-21'
'314','MEN-PRI-21-5'
'315','MEN-SEC-21-5'
'316','MEN-PRI-21-5'
'317','MEN-PRE-21-5'
'318','MEN-PRI-21-5'
'319','MEN-SEC-21-5'
'320','MEN-PRI-21-5'
'321','MEN-PRE-21-5'
'322','MEN-PRE-21-5'
'323','MEN-PRE-21-5'
'324','MEN-PRE-21-5'
'325','MEN-PRI-21-5'
'326','MEN-PRI-21-5'
'327','MEN-PRI-21-5'
'328','MEN-PRI-21-5'
'329','MEN-PRI-21-5'
'330','MEN-PRI-21-5'
'331','MEN-PRI-21-5'
'332','MEN-PRI-21-5'
'333','MEN-PRE-21-5'
'334','MEN-PRI-21-5'
'335','MEN-PRI-21-5'
'336','MEN-PRI-21-6'
'337','MEN-PRE-21-6'
'338','MEN-PRI-21-6'
'339','MEN-SEC-21-6'
'340','MEN-PRI-21-6'
'341','MEN-PRE-21-6'
'342','MEN-PRE-21-6'
'343','MEN-PRI-21-6'
'344','MEN-PRI-21-6'
'345','MEN-SEC-21-6'
'346','MEN-PRI-21-6'
'347','MEN-PRE-21-6'
'348','MEN-PRE-21-6'
'349','MEN-PRE-21-6'
'350','MEN-PRI-21-6'
'351','MEN-PRI-21-6'
'352','MEN-PRI-21-6'
'353','MEN-PRI-21-6'
'354','MEN-PRI-21-6'
'355','MEN-PRI-21-6'
'356','INS-PRI-21'
'356','MEN-PRI-21-6'
'356','UN-PRI-NME-M-21'
'356','PAP-PRI-2-21'
'356','MAN-21'
'357','MEN-PRI-21-6'
'358','MEN-PRI-21-6'
'359','MEN-PRI-21-6'
'360','MEN-SEC-21-6'
'361','MEN-PRI-21-6'
'362','MEN-PRI-21-6'
'363','MEN-PRI-21-6'
'364','MEN-PRI-21-6'
'365','MEN-PRI-21-6'
'366','MEN-PRI-21-6'
'367','MEN-PRI-21-6'
'368','MEN-PRI-21-6'
'369','MEN-PRE-21-6'
'370','MEN-PRI-21-6'
'371','MEN-PRI-21-6'
'372','MEN-PRI-21-6'
'373','MEN-PRE-21-6'
'374','MEN-PRI-21-6'
'375','MEN-PRE-21-6'
'376','MEN-PRI-21-6'
'377','MEN-PRE-21-6'
'378','MEN-PRE-21-6'
'379','MEN-PRI-21-6'
'380','MEN-PRE-21-6'
'381','INS-PRI-21'
'381','MEN-PRI-21-6'
'381','UN-PRI-DME-U-21'
'381','PAP-PRI-5-21'
'381','MAN-21'
'382','MEN-PRI-21-6'
'383','MEN-PRI-21-6'
'384','MEN-PRI-21-6'
'385','MEN-PRI-21-6'
'386','MEN-SEC-21-6'
'387','MEN-PRE-21-6'
'388','MEN-PRI-21-6'
'389','MEN-PRE-21-6'
'390','MEN-PRE-21-6'
'391','MEN-PRI-21-6'
'392','MEN-PRE-21-6'
'393','MEN-PRE-21-6'
'394','MEN-SEC-21-6'
'395','MEN-PRI-21-6'
'396','MEN-PRI-21-6'
'397','MEN-SEC-21-6'
'398','MEN-PRE-21-6'
'399','MEN-PRI-21-6'
'400','MEN-PRI-21-6'
'401','MEN-PRI-21-6'
'402','MEN-PRI-21-6'
'403','INS-PRI-21'
'403','MEN-PRI-21-6'
'403','UN-PRI-NME-H-21'
'403','PAP-PRI-6-21'
'403','MAN-21'
'404','MEN-PRI-21-6'
'405','MEN-PRE-21-6'
'406','MEN-PRI-21-6'
'407','MEN-PRE-21-6'
'408','MEN-PRI-21-6'
'409','MEN-PRE-21-6'
'410','MEN-PRI-21-6'
'411','MEN-PRE-21-6'
'412','MEN-SEC-21-6'
'413','MEN-PRI-21-6'
'414','MEN-PRI-21-6'
'415','MEN-PRI-21-6'
'416','MEN-PRE-21-6'
'417','MEN-PRE-21-7'
'418','MEN-SEC-21-7'
'419','INS-PRI-21'
'419','MEN-PRI-21-7'
'419','UN-PRI-NME-M-21'
'419','PAP-PRI-5-21'
'419','MAN-21'
'420','MEN-PRI-21-7'
'421','MEN-PRI-21-7'
'422','MEN-PRI-21-7'
'423','MEN-PRE-21-7'
'424','MEN-SEC-21-7'
'425','MEN-PRE-21-7'
'426','MEN-SEC-21-7'
'427','MEN-PRE-21-7'
'428','MEN-PRI-21-7'
'429','INS-PRI-21'
'429','MEN-PRI-21-7'
'429','UN-PRI-DME-U-21'
'429','PAP-PRI-3-21'
'429','MAN-21'
'430','MEN-PRI-21-7'
'431','INS-PRI-21'
'431','MEN-PRI-21-7'
'431','UN-PRI-NME-H-21'
'431','PAP-PRI-1-21'
'431','MAN-21'
'432','MEN-PRE-21-7'
'433','MEN-PRI-21-7'
'434','MEN-PRI-21-7'
'435','MEN-PRI-21-7'
'436','MEN-PRI-21-7'
'437','MEN-PRI-21-7'
'438','MEN-PRI-21-7'
'439','MEN-PRI-21-7'
'440','MEN-PRI-21-7'
'441','MEN-PRI-21-7'
'442','MEN-PRI-21-7'
'443','MEN-PRE-21-7'
'444','MEN-PRE-21-7'
'445','MEN-PRI-21-7'
'446','MEN-PRE-21-7'
'447','MEN-PRI-21-7'
'448','MEN-PRE-21-7'
'449','INS-PRE-21'
'449','MEN-PRE-21-7'
'449','UN-PRE-NCH-M-21'
'449','PAP-PRE-2-21'
'449','MAN-21'
'450','MEN-SEC-21-7'
'451','MEN-PRI-21-7'
'452','MEN-PRI-21-7'
'453','MEN-PRI-21-7'
'454','MEN-PRE-21-7'
'455','MEN-PRE-21-7'
'456','MEN-PRI-21-7'
'457','MEN-PRI-21-7'
'458','MEN-PRI-21-7'
'459','MEN-PRI-21-7'
'460','MEN-PRE-21-7'
'461','MEN-PRE-21-7'
'462','MEN-PRE-21-7'
'463','MEN-PRI-21-7'
'464','MEN-PRI-21-7'
'465','MEN-PRI-21-7'
'466','MEN-PRI-21-7'
'467','MEN-PRE-21-7'
'468','MEN-PRI-21-7'
'469','MEN-PRI-21-7'
'470','MEN-PRI-21-7'
'471','MEN-PRI-21-7'
'472','MEN-PRI-21-7'
'473','MEN-SEC-21-7'
'474','MEN-PRI-21-7'
'475','MEN-PRI-21-7'
'476','MEN-PRI-21-7'
'477','MEN-PRE-21-7'
'478','MEN-PRI-21-7'
'479','MEN-PRE-21-7'
'480','MEN-PRI-21-7'
'481','MEN-PRE-21-7'
'482','MEN-PRI-21-7'
'483','MEN-PRI-21-7'
'484','INS-PRI-21'
'484','MEN-PRI-21-7'
'484','UN-PRI-NCH-H-21'
'484','PAP-PRI-4-21'
'484','MAN-21'
'485','MEN-PRI-21-7'
'486','MEN-PRI-21-7'
'487','MEN-PRI-21-7'
'488','MEN-PRE-21-7'
'489','MEN-SEC-21-7'
'490','MEN-PRE-21-7'
'491','MEN-PRI-21-7'
'492','MEN-PRI-21-7'
'493','MEN-PRE-21-7'
'494','INS-PRE-21'
'494','MEN-PRE-21-7'
'494','UN-PRE-NCH-H-21'
'494','PAP-PRE-2-21'
'494','MAN-21'
'495','MEN-PRI-21-7'
'496','MEN-SEC-21-7'
'497','MEN-PRI-21-7'
'498','MEN-PRI-21-7'
'499','MEN-PRE-21-7'
'500','MEN-PRI-21-7'
'501','MEN-PRI-21-7'
'502','MEN-PRE-21-7'
'503','MEN-PRI-21-7'
'504','MEN-PRE-21-8'
'505','MEN-PRE-21-8'
'506','MEN-PRE-21-8'
'507','MEN-PRI-21-8'
'508','INS-PRE-21'
'508','MEN-PRE-21-8'
'508','UN-PRE-NCH-M-21'
'508','PAP-PRE-2-21'
'508','MAN-21'
'509','MEN-PRE-21-8'
'510','MEN-PRE-21-8'
'511','MEN-PRI-21-8'
'512','MEN-PRE-21-8'
'513','MEN-PRI-21-8'
'514','MEN-PRE-21-8'
'515','INS-PRI-21'
'515','MEN-PRI-21-8'
'515','UN-PRI-NME-M-21'
'515','PAP-PRI-2-21'
'515','MAN-21'
'516','MEN-PRI-21-8'
'517','MEN-PRI-21-8'
'518','MEN-PRE-21-8'
'519','MEN-PRI-21-8'
'520','MEN-PRI-21-8'
'521','INS-PRE-21'
'521','MEN-PRE-21-8'
'521','UN-PRE-DCH-U-21'
'521','PAP-PRE-2-21'
'521','MAN-21'
'522','MEN-PRI-21-8'
'523','MEN-PRI-21-8'
'524','MEN-PRI-21-8'
'525','MEN-PRI-21-8'
'526','INS-PRI-21'
'526','MEN-PRI-21-8'
'526','UN-PRI-NCH-H-21'
'526','PAP-PRI-6-21'
'526','MAN-21'
'527','MEN-PRI-21-8'
'528','MEN-PRE-21-8'
'529','MEN-PRI-21-8'
'530','MEN-PRI-21-8'
'531','MEN-PRI-21-8'
'532','MEN-PRI-21-8'
'533','MEN-PRI-21-8'
'534','MEN-PRI-21-8'
'535','MEN-PRI-21-8'
'536','MEN-PRI-21-8'
'537','MEN-PRE-21-8'
'538','MEN-PRI-21-8'
'539','MEN-PRI-21-8'
'540','MEN-PRE-21-8'
'541','INS-SEC-21'
'541','MEN-SEC-21-8'
'541','UN-SEC-NGR-H-21'
'541','PAP-SEC-1-21'
'541','MAN-21'
'542','MEN-SEC-21-8'
'543','MEN-PRI-21-8'
